iter	Passed	Remaining
3230	23792	49846
3231	23799	49838
3232	23808	49832
3233	23815	49825
3234	23823	49820
3235	23831	49812
3236	23838	49805
3237	23846	49798
3238	23853	49791
3239	23861	49785
3240	23869	49778
3241	23876	49771
3242	23883	49763
3243	23893	49760
3244	23900	49752
3245	23908	49747
3246	23915	49739
3247	23924	49734
3248	23931	49727
3249	23939	49720
3250	23946	49713
3251	23955	49707
3252	23962	49700
3253	23970	49693
3254	23978	49687
3255	23985	49680
3256	23992	49672
3257	24000	49666
3258	24008	49658
3259	24015	49651
3260	24023	49645
3261	24030	49636
3262	24037	49630
3263	24044	49622
3264	24052	49615
3265	24060	49608
3266	24068	49602
3267	24077	49598
3268	24085	49593
3269	24093	49586
3270	24101	49580
3271	24108	49572
3272	24116	49565
3273	24123	49558
3274	24130	49550
3275	24137	49543
3276	24145	49535
3277	24152	49528
3278	24160	49521
3279	24168	49516
3280	24176	49510
3281	24184	49503
3282	24191	49496
3283	24199	49490
3284	24206	49482
3285	24214	49475
3286	24222	49468
3287	24230	49463
3288	24237	49455
3289	24245	49449
3290	24253	49442
3291	24260	49435
3292	24268	49427
3293	24275	49420
3294	24283	49413
3295	24290	49407
3296	24298	49401
3297	24306	49393
3298	24313	49386
3299	24320	49378
3300	24328	49372
3301	24335	49364
3302	24343	49357
3303	24350	49350
3304	24357	49342
3305	24365	49335
3306	24373	49329
3307	24381	49322
3308	24388	49315
3309	24397	49310
3310	24405	49303
3311	24413	49298
3312	24420	49291
3313	24428	49284
3314	24435	49277
3315	24443	49270
3316	24450	49263
3317	24458	49256
3318	24466	49249
3319	24473	49242
3320	24481	49235
3321	24488	49227
3322	24495	49220
3323	24503	49213
3324	24511	49207
3325	24518	49199
3326	24526	49192
3327	24533	49185
3328	24541	49178
3329	24548	49170
3330	24556	49164
3331	24563	49156
3332	24569	49146
3333	24576	49138
3334	24583	49129
3335	24590	49122
3336	24598	49115
3337	24605	49108
3338	24612	49099
3339	24618	49090
3340	24626	49082
3341	24632	49073
3342	24640	49066
3343	24647	49059
3344	24656	49054
3345	24663	49046
3346	24672	49043
3347	24680	49037
3348	24690	49035
3349	24699	49031
3350	24708	49026
3351	24718	49024
3352	24727	49019
3353	24735	49014
3354	24743	49006
3355	24751	49001
3356	24759	48994
3357	24766	48986
3358	24773	48978
3359	24780	48970
3360	24787	48963
3361	24794	48953
3362	24801	48947
3363	24809	48940
3364	24817	48933
3365	24823	48924
3366	24830	48915
3367	24837	48908
3368	24844	48899
3369	24851	48892
3370	24858	48884
3371	24865	48876
3372	24872	48867
3373	24878	48857
3374	24886	48850
3375	24892	48841
3376	24899	48833
3377	24906	48824
3378	24912	48815
3379	24920	48808
3380	24927	48801
3381	24935	48793
3382	24941	48784
3383	24949	48778
3384	24955	48769
3385	24963	48762
3386	24970	48753
3387	24976	48744
3388	24984	48737
3389	24990	48727
3390	24998	48721
3391	25004	48712
3392	25012	48705
3393	25020	48698
3394	25026	48689
3395	25033	48680
3396	25039	48670
3397	25045	48661
3398	25051	48651
3399	25057	48641
3400	25064	48633
3401	25070	48623
3402	25077	48615
3403	25083	48605
3404	25090	48595
3405	25096	48587
3406	25102	48577
3407	25110	48570
3408	25116	48560
3409	25122	48551
3410	25130	48543
3411	25137	48536
3412	25144	48528
3413	25150	48518
3414	25157	48509
3415	25164	48501
3416	25170	48491
3417	25177	48484
3418	25183	48474
3419	25191	48467
3420	25197	48458
3421	25203	48448
3422	25210	48440
3423	25216	48430
3424	25224	48422
3425	25231	48415
3426	25238	48406
3427	25245	48398
3428	25251	48389
3429	25258	48381
3430	25264	48372
3431	25271	48362
3432	25278	48354
3433	25284	48345
3434	25291	48337
3435	25297	48327
3436	25304	48318
3437	25310	48309
3438	25317	48300
3439	25324	48292
3440	25330	48283
3441	25336	48273
3442	25344	48266
3443	25350	48257
3444	25357	48249
3445	25363	48239
3446	25370	48230
3447	25376	48221
3448	25382	48211
3449	25389	48203
3450	25395	48192
3451	25401	48183
3452	25408	48174
3453	25414	48164
3454	25421	48157
3455	25427	48148
3456	25433	48138
3457	25441	48130
3458	25447	48122
3459	25455	48115
3460	25461	48106
3461	25469	48098
3462	25475	48089
3463	25481	48079
3464	25488	48070
3465	25493	48060
3466	25500	48051
3467	25506	48042
3468	25512	48032
3469	25519	48024
3470	25525	48014
3471	25532	48006
3472	25539	47998
3473	25546	47989
3474	25554	47982
3475	25560	47973
3476	25567	47965
3477	25573	47956
3478	25579	47946
3479	25586	47938
3480	25592	47928
3481	25599	47920
3482	25606	47911
3483	25612	47901
3484	25619	47893
3485	25625	47884
3486	25632	47876
3487	25638	47866
3488	25644	47856
3489	25651	47849
3490	25659	47841
3491	25666	47833
3492	25672	47824
3493	25678	47814
3494	25685	47806
3495	25691	47797
3496	25699	47789
3497	25705	47780
3498	25712	47772
3499	25719	47764
3500	25726	47756
3501	25734	47750
3502	25741	47743
3503	25750	47738
3504	25759	47734
3505	25768	47729
3506	25777	47725
3507	25785	47719
3508	25794	47714
3509	25802	47708
3510	25811	47703
3511	25818	47696
3512	25827	47691
3513	25834	47684
3514	25841	47676
3515	25848	47669
3516	25855	47660
3517	25863	47653
3518	25870	47646
3519	25878	47640
3520	25885	47631
3521	25892	47623
3522	25899	47615
3523	25905	47605
3524	25912	47597
3525	25918	47587
3526	25926	47581
3527	25932	47572
3528	25938	47562
3529	25946	47555
3530	25952	47546
3531	25959	47539
3532	25967	47533
3533	25975	47525
3534	25981	47516
3535	25988	47508
3536	25995	47500
3537	26001	47490
3538	26008	47483
3539	26015	47473
3540	26022	47466
3541	26028	47457
3542	26035	47448
3543	26042	47441
3544	26049	47432
3545	26056	47425
3546	26062	47415
3547	26069	47406
3548	26076	47399
3549	26083	47391
3550	26090	47383
3551	26097	47374
3552	26103	47365
3553	26110	47357
3554	26116	47347
3555	26123	47339
3556	26129	47330
3557	26136	47322
3558	26143	47313
3559	26149	47304
3560	26157	47297
3561	26163	47288
3562	26171	47281
3563	26178	47273
3564	26184	47264
3565	26191	47255
3566	26197	47246
3567	26204	47238
3568	26210	47228
3569	26216	47219
3570	26223	47211
3571	26229	47201
3572	26237	47194
3573	26243	47185
3574	26249	47176
3575	26256	47167
3576	26262	47158
3577	26270	47151
3578	26277	47143
3579	26284	47135
3580	26290	47126
3581	26297	47117
3582	26304	47109
3583	26310	47100
3584	26317	47092
3585	26323	47083
3586	26329	47073
3587	26336	47065
3588	26342	47056
3589	26350	47048
3590	26356	47039
3591	26362	47029
3592	26369	47021
3593	26375	47012
3594	26382	47004
3595	26390	46997
3596	26396	46988
3597	26403	46979
3598	26409	46970
3599	26416	46962
3600	26422	46953
3601	26428	46943
3602	26435	46935
3603	26442	46926
3604	26449	46919
3605	26455	46909
3606	26461	46899
3607	26467	46890
3608	26473	46881
3609	26481	46874
3610	26488	46867
3611	26495	46858
3612	26501	46849
3613	26507	46839
3614	26515	46833
3615	26522	46825
3616	26530	46819
3617	26537	46810
3618	26543	46801
3619	26549	46792
3620	26555	46782
3621	26564	46777
3622	26571	46770
3623	26579	46763
3624	26587	46757
3625	26595	46751
3626	26602	46744
3627	26610	46737
3628	26618	46730
3629	26626	46724
3630	26633	46717
3631	26641	46709
3632	26648	46702
3633	26655	46695
3634	26664	46689
3635	26671	46681
3636	26678	46675
3637	26685	46667
3638	26693	46659
3639	26700	46652
3640	26707	46644
3641	26714	46636
3642	26721	46628
3643	26729	46621
3644	26735	46612
3645	26743	46605
3646	26749	46597
3647	26757	46590
3648	26764	46582
3649	26770	46573
3650	26778	46566
3651	26785	46558
3652	26792	46551
3653	26800	46545
3654	26809	46540
3655	26816	46533
3656	26825	46528
3657	26833	46522
3658	26843	46519
3659	26851	46513
3660	26860	46509
3661	26868	46503
3662	26877	46497
3663	26885	46492
3664	26893	46485
3665	26900	46478
3666	26908	46472
3667	26916	46466
3668	26923	46457
3669	26930	46449
3670	26937	46442
3671	26944	46433
3672	26951	46425
3673	26957	46416
3674	26963	46406
3675	26971	46399
3676	26977	46390
3677	26984	46382
3678	26991	46374
3679	26997	46365
3680	27006	46360
3681	27013	46352
3682	27020	46345
3683	27027	46336
3684	27035	46330
3685	27042	46322
3686	27049	46314
3687	27056	46306
3688	27062	46298
3689	27069	46290
3690	27076	46281
3691	27083	46273
3692	27089	46264
3693	27096	46255
3694	27103	46248
3695	27109	46239
3696	27117	46231
3697	27124	46225
3698	27132	46217
3699	27138	46209
3700	27144	46199
3701	27152	46192
3702	27158	46183
3703	27166	46177
3704	27173	46168
3705	27180	46160
3706	27186	46152
3707	27192	46142
3708	27200	46135
3709	27206	46126
3710	27214	46120
3711	27222	46113
3712	27229	46105
3713	27236	46097
3714	27243	46090
3715	27250	46083
3716	27257	46074
3717	27266	46069
3718	27274	46063
3719	27282	46058
3720	27290	46051
3721	27299	46046
3722	27307	46039
3723	27315	46034
3724	27323	46028
3725	27332	46023
3726	27341	46018
3727	27349	46012
3728	27357	46006
3729	27364	45998
3730	27371	45990
3731	27378	45983
3732	27385	45974
3733	27392	45966
3734	27399	45958
3735	27405	45949
3736	27413	45942
3737	27419	45934
3738	27428	45929
3739	27436	45923
3740	27444	45916
3741	27450	45907
3742	27456	45898
3743	27463	45890
3744	27469	45881
3745	27477	45873
3746	27483	45864
3747	27490	45857
3748	27497	45848
3749	27503	45839
3750	27511	45832
3751	27517	45824
3752	27525	45817
3753	27532	45810
3754	27540	45803
3755	27546	45794
3756	27553	45785
3757	27560	45777
3758	27566	45768
3759	27573	45761
3760	27580	45752
3761	27587	45744
3762	27595	45738
3763	27604	45732
3764	27611	45726
3765	27618	45718
3766	27627	45713
3767	27634	45704
3768	27642	45698
3769	27650	45692
3770	27657	45685
3771	27664	45677
3772	27672	45670
3773	27679	45663
3774	27687	45657
3775	27695	45650
3776	27702	45642
3777	27709	45634
3778	27715	45624
3779	27722	45617
3780	27728	45608
3781	27736	45601
3782	27743	45594
3783	27750	45586
3784	27758	45579
3785	27765	45571
3786	27772	45563
3787	27778	45554
3788	27786	45548
3789	27794	45541
3790	27801	45533
3791	27808	45525
3792	27814	45516
3793	27821	45509
3794	27828	45500
3795	27836	45495
3796	27843	45485
3797	27850	45478
3798	27857	45471
3799	27864	45462
3800	27872	45456
3801	27879	45449
3802	27888	45443
3803	27895	45437
3804	27904	45431
3805	27912	45425
3806	27921	45420
3807	27930	45416
3808	27939	45411
3809	27949	45408
3810	27958	45403
3811	27967	45399
3812	27974	45392
3813	27983	45386
3814	27990	45379
3815	27999	45373
3816	28006	45365
3817	28012	45357
3818	28019	45348
3819	28025	45339
3820	28032	45332
3821	28039	45324
3822	28046	45316
3823	28053	45307
3824	28059	45298
3825	28067	45292
3826	28074	45284
3827	28081	45277
3828	28087	45267
3829	28094	45258
3830	28100	45250
3831	28106	45240
3832	28114	45233
3833	28120	45223
3834	28126	45214
3835	28132	45205
3836	28138	45196
3837	28146	45189
3838	28151	45179
3839	28158	45170
3840	28166	45163
3841	28172	45154
3842	28179	45147
3843	28185	45137
3844	28192	45129
3845	28198	45120
3846	28204	45111
3847	28211	45103
3848	28218	45095
3849	28225	45088
3850	28232	45079
3851	28238	45070
3852	28245	45062
3853	28252	45053
3854	28260	45047
3855	28266	45038
3856	28272	45030
3857	28280	45023
3858	28286	45014
3859	28294	45007
3860	28300	44997
3861	28307	44990
3862	28314	44981
3863	28320	44972
3864	28327	44964
3865	28333	44954
3866	28340	44947
3867	28346	44938
3868	28353	44930
3869	28360	44922
3870	28367	44913
3871	28375	44907
3872	28382	44900
3873	28390	44894
3874	28397	44885
3875	28403	44877
3876	28410	44869
3877	28416	44860
3878	28424	44852
3879	28430	44844
3880	28438	44836
3881	28444	44828
3882	28450	44819
3883	28458	44812
3884	28465	44804
3885	28472	44796
3886	28479	44789
3887	28486	44781
3888	28493	44773
3889	28500	44765
3890	28507	44758
3891	28514	44749
3892	28521	44742
3893	28528	44734
3894	28537	44728
3895	28543	44720
3896	28549	44710
3897	28557	44704
3898	28563	44695
3899	28571	44688
3900	28578	44680
3901	28585	44672
3902	28592	44666
3903	28599	44658
3904	28606	44649
3905	28613	44641
3906	28621	44635
3907	28627	44626
3908	28635	44619
3909	28641	44610
3910	28648	44601
3911	28654	44593
3912	28661	44584
3913	28669	44578
3914	28676	44570
3915	28683	44563
3916	28691	44557
3917	28698	44549
3918	28704	44540
3919	28711	44531
3920	28718	44524
3921	28725	44516
3922	28733	44509
3923	28739	44501
3924	28746	44493
3925	28753	44485
3926	28760	44477
3927	28767	44470
3928	28774	44462
3929	28782	44455
3930	28790	44449
3931	28798	44442
3932	28804	44434
3933	28811	44425
3934	28818	44417
3935	28824	44408
3936	28832	44401
3937	28838	44393
3938	28846	44385
3939	28852	44377
3940	28859	44368
3941	28866	44361
3942	28872	44352
3943	28880	44345
3944	28887	44338
3945	28896	44333
3946	28905	44329
3947	28914	44324
3948	28922	44318
3949	28931	44313
3950	28939	44306
3951	28948	44301
3952	28957	44296
3953	28966	44291
3954	28975	44287
3955	28984	44282
3956	28994	44278
3957	29003	44274
3958	29013	44271
3959	29022	44266
3960	29031	44262
3961	29040	44256
3962	29048	44250
3963	29056	44243
3964	29064	44237
3965	29072	44231
3966	29080	44226
3967	29087	44218
3968	29096	44213
3969	29103	44205
3970	29111	44198
3971	29118	44190
3972	29125	44183
3973	29132	44175
3974	29139	44167
3975	29145	44158
3976	29152	44150
3977	29159	44142
3978	29166	44134
3979	29174	44127
3980	29180	44119
3981	29188	44111
3982	29195	44104
3983	29203	44098
3984	29211	44092
3985	29218	44084
3986	29226	44077
3987	29232	44068
3988	29241	44063
3989	29248	44055
3990	29255	44048
3991	29261	44039
3992	29267	44029
3993	29274	44022
3994	29280	44012
3995	29287	44005
3996	29294	43996
3997	29300	43987
3998	29308	43980
3999	29316	43974
4000	29324	43968
4001	29331	43961
4002	29340	43955
4003	29346	43946
4004	29353	43939
4005	29360	43931
4006	29367	43923
4007	29374	43915
4008	29380	43906
4009	29387	43898
4010	29394	43889
4011	29401	43882
4012	29408	43875
4013	29415	43866
4014	29421	43857
4015	29427	43848
4016	29434	43840
4017	29441	43832
4018	29448	43824
4019	29454	43815
4020	29460	43806
4021	29468	43799
4022	29474	43790
4023	29481	43782
4024	29488	43774
4025	29494	43764
4026	29501	43757
4027	29507	43748
4028	29514	43740
4029	29521	43733
4030	29527	43724
4031	29534	43716
4032	29540	43706
4033	29548	43699
4034	29554	43690
4035	29560	43681
4036	29567	43673
4037	29573	43664
4038	29580	43656
4039	29587	43648
4040	29594	43641
4041	29601	43632
4042	29607	43623
4043	29614	43616
4044	29621	43608
4045	29629	43601
4046	29635	43592
4047	29641	43584
4048	29649	43576
4049	29656	43569
4050	29663	43561
4051	29669	43552
4052	29676	43544
4053	29682	43535
4054	29689	43526
4055	29696	43520
4056	29704	43512
4057	29712	43507
4058	29719	43499
4059	29726	43491
4060	29734	43484
4061	29741	43476
4062	29748	43469
4063	29754	43460
4064	29762	43453
4065	29769	43445
4066	29776	43437
4067	29782	43428
4068	29788	43419
4069	29796	43413
4070	29802	43404
4071	29809	43396
4072	29816	43388
4073	29822	43379
4074	29830	43372
4075	29836	43364
4076	29843	43356
4077	29850	43347
4078	29857	43339
4079	29863	43331
4080	29869	43322
4081	29877	43315
4082	29883	43306
4083	29891	43299
4084	29897	43290
4085	29903	43281
4086	29910	43273
4087	29916	43264
4088	29924	43258
4089	29931	43250
4090	29939	43243
4091	29945	43234
4092	29951	43225
4093	29958	43217
4094	29964	43208
4095	29971	43200
4096	29977	43192
4097	29984	43184
4098	29991	43176
4099	29998	43167
4100	30005	43160
4101	30011	43150
4102	30017	43142
4103	30024	43134
4104	30031	43126
4105	30040	43121
4106	30048	43115
4107	30056	43109
4108	30063	43101
4109	30072	43096
4110	30079	43089
4111	30088	43084
4112	30096	43077
4113	30105	43072
4114	30113	43066
4115	30122	43061
4116	30129	43053
4117	30138	43048
4118	30146	43042
4119	30155	43037
4120	30163	43030
4121	30171	43024
4122	30178	43017
4123	30187	43011
4124	30195	43005
4125	30203	42999
4126	30212	42994
4127	30220	42988
4128	30226	42979
4129	30234	42972
4130	30242	42965
4131	30249	42958
4132	30256	42949
4133	30262	42941
4134	30269	42934
4135	30277	42927
4136	30284	42919
4137	30290	42910
4138	30298	42903
4139	30304	42895
4140	30311	42886
4141	30318	42879
4142	30325	42870
4143	30332	42863
4144	30338	42854
4145	30345	42847
4146	30353	42840
4147	30359	42831
4148	30367	42824
4149	30373	42815
4150	30381	42808
4151	30387	42800
4152	30394	42792
4153	30401	42784
4154	30407	42775
4155	30415	42768
4156	30421	42760
4157	30429	42753
4158	30435	42744
4159	30441	42735
4160	30449	42728
4161	30455	42718
4162	30462	42711
4163	30469	42703
4164	30476	42695
4165	30482	42686
4166	30488	42677
4167	30495	42670
4168	30501	42661
4169	30508	42653
4170	30514	42644
4171	30521	42635
4172	30528	42628
4173	30534	42619
4174	30541	42611
4175	30548	42603
4176	30554	42594
4177	30561	42586
4178	30568	42579
4179	30575	42571
4180	30581	42562
4181	30587	42553
4182	30594	42546
4183	30600	42537
4184	30607	42529
4185	30614	42520
4186	30620	42511
4187	30627	42504
4188	30634	42495
4189	30641	42488
4190	30648	42480
4191	30654	42471
4192	30662	42465
4193	30671	42459
4194	30679	42453
4195	30686	42445
4196	30693	42438
4197	30699	42429
4198	30707	42422
4199	30714	42414
4200	30721	42407
4201	30727	42398
4202	30734	42390
4203	30742	42383
4204	30748	42375
4205	30755	42367
4206	30761	42358
4207	30768	42350
4208	30776	42343
4209	30782	42335
4210	30790	42328
4211	30796	42319
4212	30803	42312
4213	30810	42303
4214	30816	42295
4215	30823	42287
4216	30830	42279
4217	30837	42271
4218	30844	42263
4219	30851	42256
4220	30858	42248
4221	30864	42239
4222	30871	42232
4223	30878	42224
4224	30886	42217
4225	30894	42210
4226	30901	42203
4227	30907	42194
4228	30913	42185
4229	30920	42178
4230	30927	42169
4231	30934	42161
4232	30940	42153
4233	30946	42143
4234	30953	42136
4235	30960	42127
4236	30967	42120
4237	30973	42111
4238	30979	42102
4239	30987	42095
4240	30993	42087
4241	31001	42080
4242	31007	42071
4243	31013	42062
4244	31019	42054
4245	31025	42045
4246	31033	42037
4247	31039	42029
4248	31046	42020
4249	31052	42011
4250	31058	42002
4251	31065	41995
4252	31071	41986
4253	31078	41978
4254	31085	41970
4255	31092	41962
4256	31099	41955
4257	31105	41946
4258	31112	41939
4259	31120	41931
4260	31127	41924
4261	31135	41918
4262	31142	41910
4263	31151	41905
4264	31158	41898
4265	31168	41893
4266	31177	41888
4267	31186	41883
4268	31195	41878
4269	31204	41873
4270	31212	41868
4271	31220	41861
4272	31229	41856
4273	31236	41848
4274	31244	41842
4275	31251	41834
4276	31258	41826
4277	31265	41818
4278	31271	41809
4279	31278	41802
4280	31285	41794
4281	31292	41786
4282	31300	41779
4283	31306	41771
4284	31313	41763
4285	31320	41755
4286	31327	41748
4287	31334	41739
4288	31341	41732
4289	31347	41723
4290	31353	41714
4291	31360	41707
4292	31367	41698
4293	31374	41691
4294	31380	41682
4295	31386	41673
4296	31394	41666
4297	31400	41658
4298	31408	41651
4299	31414	41642
4300	31420	41633
4301	31427	41625
4302	31433	41616
4303	31440	41609
4304	31446	41600
4305	31453	41592
4306	31460	41584
4307	31466	41575
4308	31473	41568
4309	31480	41559
4310	31487	41552
4311	31493	41543
4312	31499	41534
4313	31506	41526
4314	31514	41519
4315	31521	41512
4316	31527	41503
4317	31533	41494
4318	31540	41486
4319	31546	41477
4320	31553	41470
4321	31559	41461
4322	31565	41452
4323	31572	41444
4324	31578	41436
4325	31586	41428
4326	31592	41419
4327	31598	41411
4328	31606	41404
4329	31613	41396
4330	31620	41389
4331	31626	41380
4332	31633	41372
4333	31639	41363
4334	31645	41354
4335	31653	41347
4336	31659	41338
4337	31666	41331
4338	31672	41322
4339	31679	41314
4340	31686	41307
4341	31693	41299
4342	31701	41292
4343	31708	41285
4344	31716	41278
4345	31723	41271
4346	31730	41263
4347	31737	41255
4348	31743	41246
4349	31750	41239
4350	31757	41231
4351	31764	41223
4352	31770	41215
4353	31776	41206
4354	31786	41201
4355	31793	41194
4356	31804	41191
4357	31813	41186
4358	31822	41182
4359	31831	41176
4360	31838	41168
4361	31846	41162
4362	31853	41155
4363	31861	41148
4364	31869	41141
4365	31878	41136
4366	31884	41127
4367	31890	41118
4368	31900	41115
4369	31907	41107
4370	31918	41105
4371	31927	41099
4372	31936	41094
4373	31944	41088
4374	31952	41081
4375	31961	41076
4376	31969	41070
4377	31978	41065
4378	31986	41058
4379	31994	41052
4380	32002	41045
4381	32011	41040
4382	32019	41034
4383	32028	41029
4384	32041	41029
4385	32051	41025
4386	32060	41019
4387	32067	41012
4388	32076	41007
4389	32084	41000
4390	32092	40994
4391	32100	40987
4392	32110	40984
4393	32118	40977
4394	32127	40972
4395	32137	40968
4396	32148	40965
4397	32155	40958
4398	32163	40952
4399	32170	40944
4400	32178	40937
4401	32185	40929
4402	32194	40925
4403	32204	40921
4404	32215	40917
4405	32225	40914
4406	32238	40913
4407	32248	40910
4408	32259	40908
4409	32268	40903
4410	32280	40900
4411	32291	40898
4412	32300	40892
4413	32309	40888
4414	32317	40882
4415	32326	40877
4416	32333	40869
4417	32342	40863
4418	32348	40855
4419	32357	40849
4420	32366	40844
4421	32375	40838
4422	32382	40831
4423	32390	40824
4424	32397	40817
4425	32404	40809
4426	32411	40801
4427	32418	40793
4428	32425	40785
4429	32431	40777
4430	32439	40770
4431	32446	40762
4432	32453	40755
4433	32459	40746
4434	32466	40738
4435	32472	40729
4436	32480	40722
4437	32487	40715
4438	32493	40706
4439	32501	40699
4440	32507	40690
4441	32513	40681
4442	32519	40673
4443	32525	40664
4444	32533	40657
4445	32539	40648
4446	32545	40639
4447	32552	40632
4448	32559	40624
4449	32566	40616
4450	32572	40608
4451	32579	40600
4452	32586	40591
4453	32592	40583
4454	32600	40577
4455	32607	40569
4456	32615	40562
4457	32621	40553
4458	32628	40545
4459	32636	40539
4460	32644	40532
4461	32652	40526
4462	32659	40519
4463	32667	40511
4464	32673	40503
4465	32681	40497
4466	32688	40489
4467	32696	40482
4468	32703	40475
4469	32710	40467
4470	32718	40460
4471	32724	40452
4472	32733	40446
4473	32739	40438
4474	32749	40433
4475	32756	40426
4476	32765	40420
4477	32772	40412
4478	32779	40405
4479	32786	40397
4480	32794	40390
4481	32800	40382
4482	32807	40373
4483	32814	40366
4484	32820	40358
4485	32827	40350
4486	32835	40343
4487	32844	40338
4488	32851	40330
4489	32859	40323
4490	32868	40318
4491	32877	40313
4492	32884	40306
4493	32895	40302
4494	32901	40294
4495	32910	40288
4496	32917	40280
4497	32925	40274
4498	32931	40266
4499	32938	40258
4500	32945	40250
4501	32952	40242
4502	32960	40236
4503	32967	40228
4504	32975	40221
4505	32981	40213
4506	32989	40206
4507	32995	40197
4508	33001	40188
4509	33008	40181
4510	33015	40172
4511	33021	40164
4512	33027	40155
4513	33034	40147
4514	33041	40139
4515	33046	40130
4516	33054	40123
4517	33060	40114
4518	33066	40105
4519	33074	40098
4520	33081	40090
4521	33087	40083
4522	33094	40074
4523	33100	40065
4524	33106	40057
4525	33112	40048
4526	33121	40042
4527	33127	40034
4528	33134	40025
4529	33140	40017
4530	33146	40007
4531	33152	39999
4532	33158	39990
4533	33164	39981
4534	33171	39974
4535	33178	39966
4536	33185	39959
4537	33191	39950
4538	33198	39941
4539	33204	39933
4540	33210	39924
4541	33218	39917
4542	33224	39909
4543	33232	39902
4544	33239	39895
4545	33246	39887
4546	33253	39879
4547	33259	39870
4548	33266	39862
4549	33272	39853
4550	33278	39844
4551	33286	39838
4552	33294	39832
4553	33302	39825
4554	33309	39818
4555	33318	39812
4556	33326	39806
4557	33334	39800
4558	33343	39794
4559	33353	39789
4560	33362	39785
4561	33371	39779
4562	33380	39774
4563	33390	39769
4564	33399	39764
4565	33407	39758
4566	33415	39752
4567	33423	39744
4568	33431	39738
4569	33439	39731
4570	33447	39725
4571	33455	39718
4572	33467	39717
4573	33475	39710
4574	33484	39705
4575	33492	39698
4576	33500	39692
4577	33508	39686
4578	33516	39679
4579	33524	39672
4580	33532	39666
4581	33539	39659
4582	33548	39653
4583	33555	39646
4584	33564	39640
4585	33571	39633
4586	33580	39626
4587	33587	39619
4588	33595	39613
4589	33603	39606
4590	33612	39601
4591	33620	39594
4592	33628	39588
4593	33636	39582
4594	33645	39576
4595	33653	39569
4596	33661	39563
4597	33669	39557
4598	33678	39551
4599	33685	39544
4600	33694	39538
4601	33702	39532
4602	33710	39526
4603	33720	39520
4604	33730	39517
4605	33738	39510
4606	33748	39506
4607	33758	39502
4608	33766	39496
4609	33776	39491
4610	33784	39485
4611	33794	39480
4612	33801	39473
4613	33811	39468
4614	33819	39462
4615	33828	39457
4616	33836	39450
4617	33845	39444
4618	33853	39438
4619	33861	39432
4620	33869	39424
4621	33876	39418
4622	33883	39409
4623	33891	39403
4624	33897	39394
4625	33906	39388
4626	33914	39381
4627	33922	39375
4628	33930	39369
4629	33939	39363
4630	33947	39357
4631	33956	39352
4632	33965	39346
4633	33975	39342
4634	33982	39334
4635	33992	39330
4636	33999	39323
4637	34008	39317
4638	34015	39309
4639	34025	39305
4640	34033	39298
4641	34041	39291
4642	34047	39283
4643	34056	39277
4644	34062	39269
4645	34071	39263
4646	34078	39255
4647	34086	39249
4648	34093	39241
4649	34102	39235
4650	34109	39228
4651	34117	39221
4652	34125	39214
4653	34133	39208
4654	34139	39200
4655	34146	39192
4656	34153	39184
4657	34160	39176
4658	34167	39169
4659	34173	39160
4660	34181	39153
4661	34187	39144
4662	34194	39136
4663	34201	39128
4664	34207	39120
4665	34214	39113
4666	34221	39104
4667	34228	39097
4668	34235	39090
4669	34242	39081
4670	34249	39074
4671	34256	39066
4672	34263	39058
4673	34269	39050
4674	34276	39042
4675	34283	39034
4676	34289	39025
4677	34296	39018
4678	34302	39009
4679	34309	39001
4680	34315	38992
4681	34321	38984
4682	34329	38977
4683	34336	38969
4684	34344	38962
4685	34350	38953
4686	34356	38944
4687	34364	38938
4688	34371	38931
4689	34379	38924
4690	34387	38917
4691	34395	38911
4692	34403	38904
4693	34412	38898
4694	34420	38892
4695	34428	38886
4696	34436	38879
4697	34444	38872
4698	34452	38866
4699	34461	38860
4700	34468	38853
4701	34476	38846
4702	34483	38838
4703	34489	38830
4704	34495	38821
4705	34502	38813
4706	34509	38805
4707	34515	38796
4708	34522	38788
4709	34528	38780
4710	34534	38772
4711	34542	38764
4712	34549	38757
4713	34556	38749
4714	34562	38740
4715	34568	38732
4716	34575	38724
4717	34581	38715
4718	34588	38707
4719	34594	38699
4720	34600	38690
4721	34607	38682
4722	34614	38674
4723	34621	38667
4724	34628	38659
4725	34634	38650
4726	34641	38642
4727	34648	38634
4728	34654	38626
4729	34660	38617
4730	34666	38609
4731	34673	38601
4732	34679	38592
4733	34685	38583
4734	34691	38574
4735	34697	38565
4736	34704	38557
4737	34710	38548
4738	34716	38539
4739	34722	38531
4740	34728	38522
4741	34734	38514
4742	34740	38505
4743	34746	38496
4744	34753	38488
4745	34760	38481
4746	34768	38474
4747	34776	38467
4748	34782	38459
4749	34789	38452
4750	34795	38443
4751	34804	38437
4752	34810	38428
4753	34818	38421
4754	34825	38414
4755	34832	38406
4756	34839	38398
4757	34845	38389
4758	34853	38383
4759	34862	38377
4760	34871	38372
4761	34878	38365
4762	34886	38358
4763	34894	38351
4764	34901	38344
4765	34909	38337
4766	34917	38331
4767	34925	38324
4768	34933	38317
4769	34940	38310
4770	34949	38304
4771	34957	38297
4772	34965	38291
4773	34974	38285
4774	34983	38280
4775	34991	38273
4776	34999	38267
4777	35007	38260
4778	35017	38255
4779	35025	38250
4780	35036	38245
4781	35044	38240
4782	35053	38234
4783	35063	38229
